vote_id,bioguide,member_name,party,state,chamber,congress,bill_number,bill_title,vote_date,true_label,predicted_label,reasoning,prompt_tokens,completion_tokens,n_tweets_raw,n_tweets_used,competitiveness,had_bill_summary,retrieval_method,mean_similarity,timestamp,proj,freshman,n_past_votes
senate_110_2_215,M000355,McConnell (R-KY),R,KY,senate,110,A bill to amend the Internal Revenue Code of 1986 to provide alternative minimum,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R. 7005.,2008-12-11,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.0788, ideal=(0.402, 0.017), midpoint=(0.187, -0.122) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.078841,veteran,25
house_110_1st_119,W000437,Wicker (R-MS),R,MS,house,110,H R 995,To amend Public Law 106-348 to extend the authorization for establishing a memorial in the District of Columbia to honor veterans who served in the Armed Forces,2007-03-05,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,23
house_110_1st_911,L000480,Lowey,D,NY,house,110,H J RES 52,"Making continuing appropriations for the fiscal year 2008, and for other purposes.",2007-09-26,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0531, ideal=(-0.389, -0.152), midpoint=(-0.677, 0.019) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.053136,veteran,25
senate_116_2_76,C001070,Casey (D-PA),D,PA,senate,116,A bill making emergency supplemental appropriations for the fiscal year ending S,H.R. 6201,2020-03-18,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.5422, ideal=(-0.313, 0.166), midpoint=(0.544, -0.839) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.542231,veteran,25
house_111_1st_826,F000455,Fudge,D,OH,house,111,H R 2996,"Department of Interior and Related Agencies Appropriations, 2010",2009-10-29,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1239, ideal=(-0.581, 0.140), midpoint=(0.071, -0.081) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.1239029999999999,veteran,25
house_118_2nd_151,M001184,Massie,R,KY,house,118,H R 8035,"Ukraine Security Supplemental Appropriations Act, 2024",2024-04-20,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.1171, ideal=(0.654, -0.756), midpoint=(-0.030, -0.881) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.117149,veteran,25
house_116_1st_58,H001072,Hill (AR),R,AR,house,116,H R 769,Counterterrorism Advisory Board Act,2019-01-29,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.4307, ideal=(0.435, 0.282), midpoint=(0.944, 0.331) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.4306569999999998,veteran,25
house_118_2nd_137,P000608,Peters,D,CA,house,118,H R 6046,Standing Against Houthi Aggression Act,2024-04-17,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.0546, ideal=(-0.194, -0.034), midpoint=(-0.260, -0.129) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.054602,veteran,25
house_116_2nd_50,H001081,Hayes,D,CT,house,116,H R 2474,Protecting the Right to Organize Act,2020-02-06,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1030, ideal=(-0.340, -0.055), midpoint=(0.105, -0.099) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.103,freshman,25
house_116_1st_89,S001187,Stivers,R,OH,house,116,H R 276,Recognizing Achievement in Classified School Employees Act,2019-02-25,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.4552, ideal=(0.300, 0.269), midpoint=(-0.133, -0.991) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.455199,veteran,25
house_119_1st_191,M001226,Menendez,D,NJ,house,119,H R 1709,Understanding Cybersecurity of Mobile Networks Act,2025-07-14,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.2964, ideal=(-0.519, 0.194), midpoint=(-0.217, -0.976) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.296438,veteran,25
house_118_1st_507,I000058,Ivey,D,MD,house,118,H R 4368,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2024",2023-09-28,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.1970, ideal=(-0.464, -0.032), midpoint=(0.254, -0.151) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.197049,freshman,25
house_115_2nd_238,D000399,Doggett,D,TX,house,115,H R 8,Water Resources Development Act of 2018,2018-06-06,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_115_1st_570,S000364,Shimkus,R,IL,house,115,S 504,Asia-Pacific Economic Cooperation Business Travel Cards Act,2017-10-23,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_118_1st_199,T000472,Takano,D,CA,house,118,H R 2811,"Limit, Save, Grow Act",2023-04-26,Nay,Nay,"DW-NOMINATE spatial rule: proj=+1.3178, ideal=(-0.457, -0.339), midpoint=(-0.205, 0.979) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,1.317822,veteran,25
senate_113_1_124,B001230,Baldwin (D-WI),D,WI,senate,113,A bill to provide for the conservation and development of water and related reso,"S.601, As Amended",2013-05-15,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1259, ideal=(-0.485, -0.123), midpoint=(0.680, 0.135) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.125859,veteran,25
house_111_1st_281,G000551,Grijalva,D,AZ,house,111,H R 2352,Job Creation Through Entrepreneurship Act,2009-05-20,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.9903, ideal=(-0.598, -0.264), midpoint=(0.757, -0.006) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.990299,veteran,25
senate_119_1_160,M001176,Merkley (D-OR),D,OR,senate,119,A joint resolution terminating the national emergency declared to impose duties ,S.J. Res. 37,2025-04-02,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.9992, ideal=(-0.452, -0.712), midpoint=(-0.156, 0.797) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.999247,veteran,25
senate_115_2_35,M001153,Murkowski (R-AK),R,AK,senate,115,Of a perfecting nature.,Motion to Invoke Cloture on Amdt. No. 1958 As Modified,2018-02-15,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.0181, ideal=(0.204, -0.306), midpoint=(0.462, -0.418) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0180919999999999,veteran,25
house_119_2nd_45,H000874,Hoyer,D,MD,house,119,H R 7148,"Consolidated Appropriations Act, 2026",2026-01-22,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.7841, ideal=(-0.381, 0.125), midpoint=(0.550, -0.360) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.7840719999999999,veteran,25
senate_111_1_352,M000303,McCain (R-AZ),R,AZ,senate,111,"A bill to amend title 38, United States Code, to provide assistance to caregiver",S. 1963,2009-11-19,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_111_1st_216,B001230,Baldwin (D-WI),D,WI,house,111,S CON RES 13,Congressional Budget for Fiscal Year 2010,2009-04-29,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1247, ideal=(-0.485, -0.123), midpoint=(-0.019, -0.565) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.1247419999999999,veteran,25
house_116_1st_228,S001183,Schweikert,R,AZ,house,116,H R 1500,Consumers First Act,2019-05-22,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.4064, ideal=(0.553, -0.219), midpoint=(0.052, 0.060) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.4063739999999999,veteran,25
house_118_1st_701,E000246,Edwards,R,NC,house,118,H R 5933,DETERRENT Act,2023-12-06,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3293, ideal=(0.371, 0.382), midpoint=(-0.168, -0.050) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.329336,freshman,25
house_117_1st_129,S001176,Scalise,R,LA,house,117,H R 1573,Access to Counsel Act,2021-04-21,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.3623, ideal=(0.559, 0.163), midpoint=(0.031, 0.031) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.36234,veteran,25
house_119_1st_315,M001188,Meng,D,NY,house,119,S 356,Secure Rural Schools Reauthorization Act,2025-12-09,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_113_2nd_113,S000510,Smith (WA),D,WA,house,113,H R 2641,Responsibly And Professionally Invigorating Development (RAPID) Act of 2013,2014-03-06,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.1037, ideal=(-0.291, -0.166), midpoint=(-0.036, -0.220) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.103674,veteran,25
senate_111_1_373,C001035,Collins (R-ME),R,ME,senate,111,"A bill making appropriations for the Departments of Transportation, and Housing ",Motion to Invoke Cloture on the Conference Report to Accompany H.R. 3288,2009-12-12,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.1141, ideal=(0.124, -0.508), midpoint=(-0.024, -0.327) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.1140579999999999,veteran,25
house_110_1st_641,G000553,"Green, Al (TX)",D,TX,house,110,H R 2641,Energy and Water Development and Related Agencies Appropriations for FY 2008,2007-07-17,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1827, ideal=(-0.448, 0.256), midpoint=(0.400, 0.031) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.182683,veteran,25
house_116_1st_13,C001066,Castor (FL),D,FL,house,116,H R 269,Pandemic and All-Hazards Preparedness and Advancing Innovation Act,2019-01-08,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.2785, ideal=(-0.435, 0.090), midpoint=(0.881, 0.473) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.27852,veteran,25
house_115_1st_608,H001068,Huffman,D,CA,house,115,H R 1066,VA Management Alignment Act,2017-11-06,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_118_2nd_408,T000481,Tlaib,D,MI,house,118,H R 1516,DHS Restrictions on Confucius Institutes and Chinese Entities of Concern Act,2024-09-10,Nay,Nay,"DW-NOMINATE spatial rule: proj=+1.1301, ideal=(-0.290, -0.957), midpoint=(-0.050, -0.200) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,1.1300789999999998,veteran,25
house_119_1st_330,M001204,Meuser,R,PA,house,119,H R 3898,PERMIT Act,2025-12-11,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3333, ideal=(0.491, 0.201), midpoint=(-0.025, 0.149) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.33334,veteran,25
house_112_1st_861,C001061,Cleaver,D,MO,house,112,H R 2192,National Guard and Reservist Debt Relief Extension Act,2011-11-29,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_117_2nd_452,T000472,Takano,D,CA,house,117,H R 8542,Mental Health Justice Act of 2022,2022-09-22,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3203, ideal=(-0.457, -0.339), midpoint=(0.099, 0.367) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.320268,veteran,25
house_113_2nd_541,C001095,Cotton (R-AR),R,AR,house,113,H R 5769,"To authorize appropriations for the Coast Guard for fiscal year 2015, and for other purposes",2014-12-03,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,freshman,25
house_116_1st_231,L000579,Lowenthal,D,CA,house,116,H R 1994,Setting Every Community Up for Retirement Enhancement Act,2019-05-23,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_111_1st_752,G000377,Granger,R,TX,house,111,H R 3183,"Making appropriations for energy and water development and related agencies, FY 2010",2009-10-01,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.0968, ideal=(0.403, 0.243), midpoint=(0.467, -0.474) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.096811,veteran,25
senate_111_1_254,B001135,Burr (R-NC),R,NC,senate,111,"A bill to restore sums to the Highway Trust Fund, and for other purposes.",H.R. 3357,2009-07-30,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.1639, ideal=(0.435, -0.070), midpoint=(0.333, -0.567) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.1639419999999999,veteran,25
house_117_2nd_194,J000289,Jordan,R,OH,house,117,S 2520,State and Local Government Cybersecurity Act of 2021,2022-05-17,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.5290, ideal=(0.711, -0.171), midpoint=(0.457, -0.889) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.5290159999999999,veteran,25
house_111_1st_813,J000032,Jackson Lee,D,TX,house,111,H R 3619,Coast Guard Authorization Act of 2010,2009-10-23,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3679, ideal=(-0.459, 0.121), midpoint=(0.756, 0.144) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.367881,veteran,25
house_119_1st_120,B001281,Beatty,D,OH,house,119,H R 881,DHS Restrictions on Confucius Institutes and Chinese Entities of Concern Act,2025-05-07,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.2645, ideal=(-0.440, 0.027), midpoint=(-0.076, -0.296) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.2644569999999999,veteran,25
house_118_2nd_101,D000628,Dunn (FL),R,FL,house,118,H R 7023,Creating Confidence in Clean Water Permitting Act,2024-03-21,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1463, ideal=(0.508, 0.343), midpoint=(-0.123, 0.535) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.146302,veteran,25
senate_119_2_11,L000571,Lummis (R-WY),R,WY,senate,119,A bill making consolidated appropriations for the fiscal year ending September 3,H.R. 6938,2026-01-15,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.0638, ideal=(0.683, -0.312), midpoint=(-0.696, 0.718) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.063756,veteran,25
house_118_2nd_438,S001183,Schweikert,R,AZ,house,118,H J RES 136,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to “Multi-Pollutant Emissions Standards for Model Year 2027 and Later Light-Duty and Medium-Duty Vehicles”.",2024-09-20,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0863, ideal=(0.553, -0.219), midpoint=(0.054, -0.079) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.086321,veteran,25
house_115_2nd_92,L000563,Lipinski,D,IL,house,115,H R 3183,"To designate the facility of the United States Postal Service located at 13683 James Madison Highway in Palmyra, Virginia, as the “U.S. Navy Seaman Dakota Kyle Rigsby Post Office”",2018-03-05,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_118_1st_225,C001125,Carter (LA),D,LA,house,118,H R 2494,POLICE Act,2023-05-17,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.3832, ideal=(-0.519, 0.278), midpoint=(-0.133, -0.342) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.383168,veteran,25
house_112_1st_912,B001243,Blackburn (R-TN),R,TN,house,112,H R 1633,"To establish a temporary prohibition against revising any national ambient air quality standard applicable to coarse particulate matter, to limit Federal regulation of nuisance dust in areas in which such dust is regulated under State, tribal, or local law, and for other purposes",2011-12-08,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.5314, ideal=(0.632, 0.142), midpoint=(-0.276, 0.173) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.531359,veteran,25
house_115_2nd_416,G000560,Graves (GA),R,GA,house,115,H R 6064,To rename the Oyster Bay National Wildlife Refuge as the Congressman Lester Wolff National Wildlife Refuge,2018-11-13,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_115_1st_412,W000804,Wittman,R,VA,house,115,H J RES 111,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by Bureau of Consumer Financial Protection relating to “Arbitration Agreements”",2017-07-25,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0913, ideal=(0.446, 0.032), midpoint=(0.017, 0.396) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.091286,veteran,25
house_115_2nd_119,S001190,Schneider,D,IL,house,115,H R 4566,Alleviating Stress Test Burdens to Help Investors Act,2018-03-20,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3886, ideal=(-0.199, -0.112), midpoint=(-0.445, -0.896) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.3886,veteran,25
senate_115_2_124,W000779,Wyden (D-OR),D,OR,senate,115,In the nature of a substitute.,"Motion to Invoke Cloture on Amdt. No. 2282, As Modified, to H.R. 5515",2018-06-14,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.7072, ideal=(-0.335, -0.485), midpoint=(-0.673, -0.085) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.707228,veteran,25
house_116_1st_496,F000462,"Frankel, Lois",D,FL,house,116,H R 582,Raise the Wage Act,2019-07-18,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.7535, ideal=(-0.395, -0.017), midpoint=(-0.220, 0.976) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.753514,veteran,25
house_112_1st_813,G000562,Gardner (R-CO),R,CO,house,112,H R 2576,To amend the Internal Revenue Code of 1986 to modify the calculation of modified adjusted gross income for purposes of determining eligibility for certain healthcare-related programs,2011-10-27,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2618, ideal=(0.444, -0.029), midpoint=(-0.225, 0.159) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.261796,freshman,25
house_112_2nd_410,K000188,Kind,D,WI,house,112,H R 4480,Strategic Energy Production Act of 2012,2012-06-21,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.7643, ideal=(-0.260, -0.080), midpoint=(-0.216, 0.356) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.764336,veteran,25
house_111_1st_682,J000032,Jackson Lee,D,TX,house,111,H R 3435,Making supplemental appropriations for fiscal year 2009 for the Consumer Assistance to Recycle and Save Program,2009-07-31,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1337, ideal=(-0.459, 0.121), midpoint=(0.359, 0.343) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.13367,veteran,25
senate_119_1_654,M001176,Merkley (D-OR),D,OR,senate,119,A joint resolution providing for congressional disapproval under chapter 8 of ti,S. J. Res. 82,2025-12-18,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.2978, ideal=(-0.452, -0.712), midpoint=(0.196, 0.109) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.297829,veteran,25
house_114_2nd_149,B001274,Brooks,R,AL,house,114,H R 3791,"To raise the consolidated assets threshold under the small bank holding company policy statement, and for other purposes",2016-04-14,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0539, ideal=(0.652, -0.417), midpoint=(-0.054, -0.072) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.053895,veteran,25
senate_110_2_109,W000802,Whitehouse (D-RI),D,RI,senate,110,"A bill to amend title 38, United States Code, to enhance life insurance benefits",Motion to Invoke Cloture on the Motion to Proceed to S.1315,2008-04-22,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,freshman,25
house_118_1st_131,G000579,Gallagher,R,WI,house,118,H R 347,Reduce Exacerbated Inflation Negatively Impacting the Nation Act,2023-03-01,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.0988, ideal=(0.437, 0.033), midpoint=(-0.491, 0.871) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0988499999999999,veteran,25
house_118_2nd_178,F000476,Frost,D,FL,house,118,H R 7525,Special District Grant Accessibility Act,2024-05-06,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3148, ideal=(-0.442, -0.704), midpoint=(0.476, -0.644) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.31482,freshman,25
house_114_1st_51,L000571,Lummis (R-WY),R,WY,house,114,H R 361,Medical Preparedness Allowable Use Act,2015-02-02,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
senate_113_1_199,P000449,Portman (R-OH),R,OH,senate,113,"An original bill making appropriations for the Departments of Transportation, an",Motion to Invoke Cloture on S. 1243,2013-08-01,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.1399, ideal=(0.371, -0.208), midpoint=(0.112, 0.006) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.139929,veteran,25
